id_nest;id_sample;comment;site;campaign;species;OD_cor;latitude;longitude;length;width;d13C;d15N;d34S
GRU14-YLG-009;GRU14-YLG-009;NA;GRU;2014;YLG;1.132766042;NA;NA;NA;NA;NA;NA;NA
GRU14-YLG-010;GRU14-YLG-010;NA;GRU;2014;YLG;0.550705156;NA;NA;NA;NA;NA;NA;NA
GRU14-YLG-011;GRU14-YLG-011;NA;GRU;2014;YLG;0.13358707;NA;NA;NA;NA;NA;NA;NA
GRU14-YLG-013;GRU14-YLG-013;NA;GRU;2014;YLG;0.291753798;NA;NA;NA;NA;NA;NA;NA
GRU14-YLG-015;GRU14-YLG-015;NA;GRU;2014;YLG;0.246821547;NA;NA;NA;NA;NA;NA;NA
GRU14-YLG-017;GRU14-YLG-017;NA;GRU;2014;YLG;0.839323722;NA;NA;NA;NA;NA;NA;NA
GRU14-YLG-019;GRU14-YLG-019;NA;GRU;2014;YLG;0.998579892;NA;NA;NA;NA;NA;NA;NA
GRU14-YLG-023;GRU14-YLG-023;NA;GRU;2014;YLG;0.008595296;NA;NA;NA;NA;NA;NA;NA
GRU14-YLG-024;GRU14-YLG-024;NA;GRU;2014;YLG;0.155909383;NA;NA;NA;NA;NA;NA;NA
GRU14-YLG-026;GRU14-YLG-026;NA;GRU;2014;YLG;0.083988537;NA;NA;NA;NA;NA;NA;NA
GRU14-YLG-027;GRU14-YLG-027;NA;GRU;2014;YLG;0.981485793;NA;NA;NA;NA;NA;NA;NA
GRU14-YLG-028;GRU14-YLG-028;NA;GRU;2014;YLG;0.655823835;NA;NA;NA;NA;NA;NA;NA
GRU14-YLG-029;GRU14-YLG-029;NA;GRU;2014;YLG;1.008530165;NA;NA;NA;NA;NA;NA;NA
GRU14-YLG-030;GRU14-YLG-030;NA;GRU;2014;YLG;1.23238286;NA;NA;NA;NA;NA;NA;NA
GRU14-YLG-031;GRU14-YLG-031;NA;GRU;2014;YLG;0.131178333;NA;NA;NA;NA;NA;NA;NA
GRU14-YLG-032;GRU14-YLG-032;NA;GRU;2014;YLG;0.907217765;NA;NA;NA;NA;NA;NA;NA
GRU14-YLG-034;GRU14-YLG-034;NA;GRU;2014;YLG;0.197824423;NA;NA;NA;NA;NA;NA;NA
GRU14-YLG-035;GRU14-YLG-035;NA;GRU;2014;YLG;0.089353729;NA;NA;NA;NA;NA;NA;NA
GRU14-YLG-036;GRU14-YLG-036;NA;GRU;2014;YLG;-0.029900626;NA;NA;NA;NA;NA;NA;NA
GRU14-YLG-038;GRU14-YLG-038;NA;GRU;2014;YLG;0.075125247;NA;NA;NA;NA;NA;NA;NA
GRU14-YLG-039;GRU14-YLG-039;NA;GRU;2014;YLG;0.746485455;NA;NA;NA;NA;NA;NA;NA
GRU14-YLG-046;GRU14-YLG-046;NA;GRU;2014;YLG;0.115824687;NA;NA;NA;NA;NA;NA;NA
GRU14-YLG-047;GRU14-YLG-047;NA;GRU;2014;YLG;0.854489618;NA;NA;NA;NA;NA;NA;NA
GRU14-YLG-052;GRU14-YLG-052;NA;GRU;2014;YLG;0.349002231;NA;NA;NA;NA;NA;NA;NA
GRU14-YLG-053;GRU14-YLG-053;NA;GRU;2014;YLG;0.473651306;NA;NA;NA;NA;NA;NA;NA
GRU14-YLG-054;GRU14-YLG-054;NA;GRU;2014;YLG;0.152332566;NA;NA;NA;NA;NA;NA;NA
GRU14-YLG-055;GRU14-YLG-055;NA;GRU;2014;YLG;-0.040064653;NA;NA;NA;NA;NA;NA;NA
GRU14-YLG-056;GRU14-YLG-056;NA;GRU;2014;YLG;0.02386169;NA;NA;NA;NA;NA;NA;NA
GRU16-YLG-001;GRU16-YLG-001;NA;GRU;2016;YLG;0.378534202;43.10919698;3.10444663;73.9;48.1;NA;NA;NA
GRU16-YLG-002;GRU16-YLG-002;NA;GRU;2016;YLG;0.023908938;43.10929208;3.1044911;66.3;48;NA;NA;NA
GRU16-YLG-003;GRU16-YLG-003;NA;GRU;2016;YLG;-0.006377095;43.10936824;3.10443486;71.7;46.8;NA;NA;NA
GRU16-YLG-006;GRU16-YLG-006;NA;GRU;2016;YLG;0.619485559;43.10949546;3.10484601;71.1;46.2;NA;NA;NA
GRU16-YLG-007;GRU16-YLG-007;NA;GRU;2016;YLG;0.244854689;43.10962381;3.10485343;71.6;49.1;NA;NA;NA
GRU16-YLG-012;GRU16-YLG-012;NA;GRU;2016;YLG;-0.029175081;43.10977413;3.10541249;68.6;48.6;NA;NA;NA
GRU16-YLG-013;GRU16-YLG-013;NA;GRU;2016;YLG;0.427288445;43.10977584;3.10542361;68.3;46.3;NA;NA;NA
GRU16-YLG-014;GRU16-YLG-014;NA;GRU;2016;YLG;0.625304913;43.10977584;3.10542361;72.5;49;NA;NA;NA
GRU16-YLG-017;GRU16-YLG-017;NA;GRU;2016;YLG;0.172210347;43.10972799;3.10559516;68.7;48.7;NA;NA;NA
GRU16-YLG-018;GRU16-YLG-018;NA;GRU;2016;YLG;0.067181242;43.10961903;3.10616533;70;51.3;NA;NA;NA
GRU16-YLG-019;GRU16-YLG-019;NA;GRU;2016;YLG;0.103088655;43.10966947;3.10617962;66.4;46.6;NA;NA;NA
GRU16-YLG-020;GRU16-YLG-020;NA;GRU;2016;YLG;0.225352381;43.10969139;3.10623468;69.9;47.4;NA;NA;NA
GRU16-YLG-024;GRU16-YLG-024;NA;GRU;2016;YLG;0.064811774;43.10972596;3.10675311;70.1;48.2;NA;NA;NA
GRU16-YLG-026;GRU16-YLG-026;NA;GRU;2016;YLG;0.216049573;43.10980059;3.10675299;66.9;46.9;NA;NA;NA
GRU16-YLG-028;GRU16-YLG-028;NA;GRU;2016;YLG;-0.002477855;43.10984861;3.10664414;65.4;49.8;NA;NA;NA
GRU16-YLG-029;GRU16-YLG-029;NA;GRU;2016;YLG;0.404753056;43.10984861;3.10664414;69;50.6;NA;NA;NA
GRU16-YLG-030;GRU16-YLG-030;NA;GRU;2016;YLG;0.124530914;43.10975927;3.10685668;69.6;48.3;NA;NA;NA
GRU16-YLG-031;GRU16-YLG-031;NA;GRU;2016;YLG;0.444548113;43.10974729;3.10691603;70.5;50.1;NA;NA;NA
GRU16-YLG-032;GRU16-YLG-032;NA;GRU;2016;YLG;0.053654512;43.10974729;3.10691603;67.5;48.2;NA;NA;NA
GRU16-YLG-033;GRU16-YLG-033;NA;GRU;2016;YLG;0.396920987;43.1098797;3.1068369;70.5;50.3;NA;NA;NA
GRU16-YLG-034;GRU16-YLG-034;NA;GRU;2016;YLG;0.236215495;43.10987515;3.10682223;65.6;47.6;NA;NA;NA
GRU16-YLG-038;GRU16-YLG-038;NA;GRU;2016;YLG;0.934030898;43.10982312;3.10712544;67.7;47.4;NA;NA;NA
GRU16-YLG-039;GRU16-YLG-039;NA;GRU;2016;YLG;0.064149178;43.10989533;3.10714253;67.9;48;NA;NA;NA
GRU16-YLG-040;GRU16-YLG-040;NA;GRU;2016;YLG;0.124652033;43.10995551;3.10713679;72.8;50.3;NA;NA;NA
GRU16-YLG-041;GRU16-YLG-041;NA;GRU;2016;YLG;0.10779502;43.11000054;3.1071563;71.7;47.4;NA;NA;NA
GRU16-YLG-042;GRU16-YLG-042;NA;GRU;2016;YLG;0.261702542;43.10999415;3.10728181;70.2;48.1;NA;NA;NA
GRU16-YLG-043;GRU16-YLG-043;NA;GRU;2016;YLG;0.381767793;43.10993822;3.10739423;65.7;47.7;NA;NA;NA
GRU16-YLG-044;GRU16-YLG-044;NA;GRU;2016;YLG;0.072075903;NA;NA;70;50.3;NA;NA;NA
GRU16-YLG-045;GRU16-YLG-045;NA;GRU;2016;YLG;0.21727502;NA;NA;69.6;46.6;NA;NA;NA
GRU16-YLG-047;GRU16-YLG-047;NA;GRU;2016;YLG;0.544989317;NA;NA;72.2;57;NA;NA;NA
GRU16-YLG-048;GRU16-YLG-048;NA;GRU;2016;YLG;0.771184924;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-006;HDJ09-YLG-006A;NA;HDJ;2009;YLG;-0.050143996;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-006;HDJ09-YLG-006C;NA;HDJ;2009;YLG;-0.049626909;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-006;HDJ09-YLG-006B;NA;HDJ;2009;YLG;-0.052267241;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-009;HDJ09-YLG-009A;NA;HDJ;2009;YLG;-0.131706348;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-009;HDJ09-YLG-009B;NA;HDJ;2009;YLG;-0.133831088;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-009;HDJ09-YLG-009C;NA;HDJ;2009;YLG;-0.121193353;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-010;HDJ09-YLG-010A;NA;HDJ;2009;YLG;-0.063147484;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-010;HDJ09-YLG-010B;NA;HDJ;2009;YLG;-0.074212318;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-010;HDJ09-YLG-010C;NA;HDJ;2009;YLG;-0.058078357;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-011;HDJ09-YLG-011C;NA;HDJ;2009;YLG;0.290604031;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-011;HDJ09-YLG-011A;NA;HDJ;2009;YLG;0.285725376;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-011;HDJ09-YLG-011B;NA;HDJ;2009;YLG;0.351966896;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-015;HDJ09-YLG-015A;NA;HDJ;2009;YLG;-0.089352308;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-015;HDJ09-YLG-015B;NA;HDJ;2009;YLG;-0.09711747;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-015;HDJ09-YLG-015C;NA;HDJ;2009;YLG;-0.103366787;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-016;HDJ09-YLG-016C;NA;HDJ;2009;YLG;-0.021022425;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-016;HDJ09-YLG-016A;NA;HDJ;2009;YLG;0.087633174;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-016;HDJ09-YLG-016B;NA;HDJ;2009;YLG;0.041798354;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-019;HDJ09-YLG-019B;NA;HDJ;2009;YLG;-0.107469838;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-019;HDJ09-YLG-019C;NA;HDJ;2009;YLG;-0.109180476;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-019;HDJ09-YLG-019A;NA;HDJ;2009;YLG;-0.107174107;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-021;HDJ09-YLG-021A;NA;HDJ;2009;YLG;-0.106938585;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-021;HDJ09-YLG-021B;NA;HDJ;2009;YLG;0.0361405;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-021;HDJ09-YLG-021C;NA;HDJ;2009;YLG;0.02112018;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-024;HDJ09-YLG-024A;NA;HDJ;2009;YLG;0.172001614;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-024;HDJ09-YLG-024B;NA;HDJ;2009;YLG;0.226998793;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-024;HDJ09-YLG-024C;NA;HDJ;2009;YLG;0.149704886;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-028;HDJ09-YLG-028A;NA;HDJ;2009;YLG;-0.034289607;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-028;HDJ09-YLG-028B;NA;HDJ;2009;YLG;0.571372216;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-028;HDJ09-YLG-028C;NA;HDJ;2009;YLG;-0.043853949;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-030;HDJ09-YLG-030A;NA;HDJ;2009;YLG;-0.019655332;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-030;HDJ09-YLG-030B;NA;HDJ;2009;YLG;-0.047609914;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-030;HDJ09-YLG-030C;NA;HDJ;2009;YLG;-0.035559304;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-031;HDJ09-YLG-031A;NA;HDJ;2009;YLG;-0.098241957;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-031;HDJ09-YLG-031B;NA;HDJ;2009;YLG;-0.087505315;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-031;HDJ09-YLG-031C;NA;HDJ;2009;YLG;-0.090724714;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-032;HDJ09-YLG-032A;NA;HDJ;2009;YLG;-0.101797817;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-032;HDJ09-YLG-032B;NA;HDJ;2009;YLG;-0.091452532;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-032;HDJ09-YLG-032C;NA;HDJ;2009;YLG;-0.095511312;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-034;HDJ09-YLG-034A;NA;HDJ;2009;YLG;-0.094406304;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-034;HDJ09-YLG-034B;NA;HDJ;2009;YLG;-0.088284488;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-034;HDJ09-YLG-034C;NA;HDJ;2009;YLG;-0.093304837;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-036;HDJ09-YLG-036A;NA;HDJ;2009;YLG;-0.119803784;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-036;HDJ09-YLG-036B;NA;HDJ;2009;YLG;-0.101927089;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-036;HDJ09-YLG-036C;NA;HDJ;2009;YLG;-0.10818526;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-038;HDJ09-YLG-038A;NA;HDJ;2009;YLG;-0.08886407;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-038;HDJ09-YLG-038B;NA;HDJ;2009;YLG;-0.076568571;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-038;HDJ09-YLG-038C;NA;HDJ;2009;YLG;-0.077410772;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-040;HDJ09-YLG-040A;NA;HDJ;2009;YLG;-0.087418544;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-040;HDJ09-YLG-040B;NA;HDJ;2009;YLG;-0.08475342;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-040;HDJ09-YLG-040C;NA;HDJ;2009;YLG;-0.099474467;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-042;HDJ09-YLG-042A;NA;HDJ;2009;YLG;-0.128817297;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-042;HDJ09-YLG-042B;NA;HDJ;2009;YLG;-0.124316594;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-042;HDJ09-YLG-042C;NA;HDJ;2009;YLG;-0.133011424;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-047;HDJ09-YLG-047A;NA;HDJ;2009;YLG;-0.111540474;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-047;HDJ09-YLG-047B;NA;HDJ;2009;YLG;-0.113124449;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-047;HDJ09-YLG-047C;NA;HDJ;2009;YLG;-0.030713046;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-048;HDJ09-YLG-048B;NA;HDJ;2009;YLG;-0.102466683;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-048;HDJ09-YLG-048C;NA;HDJ;2009;YLG;-0.10245178;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-048;HDJ09-YLG-048A;NA;HDJ;2009;YLG;-0.106349976;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-049;HDJ09-YLG-049A;NA;HDJ;2009;YLG;0.149600352;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-049;HDJ09-YLG-049B;NA;HDJ;2009;YLG;0.097831625;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-049;HDJ09-YLG-049C;NA;HDJ;2009;YLG;0.078685542;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-050;HDJ09-YLG-050A;NA;HDJ;2009;YLG;0.105804724;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-050;HDJ09-YLG-050B;NA;HDJ;2009;YLG;0.074314708;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-050;HDJ09-YLG-050C;NA;HDJ;2009;YLG;0.059724681;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-052;HDJ09-YLG-052A;NA;HDJ;2009;YLG;0.192365545;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-052;HDJ09-YLG-052B;NA;HDJ;2009;YLG;-0.118655587;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-052;HDJ09-YLG-052C;NA;HDJ;2009;YLG;-0.117944502;NA;NA;NA;NA;NA;NA;NA
HDJ09-YLG-056;HDJ09-YLG-056B;NA;HDJ;2009;YLG;-0.07964169;NA;NA;NA;NA;NA;NA;NA
